Date,Open,High,Low,Close,Volume
3/9/2012 16:00:00,8087.89,8133.57,8075.96,8102.11,0
3/12/2012 16:00:00,8062.11,8086.28,8062.11,8086.28,0
3/13/2012 16:00:00,8086.28,8234.97,8086.28,8234.47,0
3/14/2012 16:00:00,8223.76,8235.31,8185.31,8185.31,0
3/15/2012 16:00:00,8194.77,8246.72,8176.8,8246.72,0
3/16/2012 16:00:00,8265.44,8281.36,8256.12,8270.41,0
3/19/2012 16:00:00,8262.31,8327.67,8257.66,8297.47,0
3/20/2012 16:00:00,8247.15,8252.05,8241.28,8241.28,0
3/21/2012 16:00:00,8241.57,8246.89,8219.34,8219.34,0
3/22/2012 16:00:00,8154.19,8161.51,8141.33,8141.33,0
3/23/2012 16:00:00,8139.28,8188.03,8102.11,8180.06,0
3/26/2012 16:00:00,8228.19,8288.82,8228.19,8288.79,0
3/27/2012 16:00:00,8289.58,8296.68,8239.37,8239.37,0
3/28/2012 16:00:00,8234.83,8239.87,8188.35,8188.35,0
3/29/2012 16:00:00,8137.92,8171.91,8083.12,8166.37,0
3/30/2012 16:00:00,8201.27,8220.99,8161.01,8206.93,0
4/2/2012 16:00:00,8206.94,8305.7,8182.14,8280.83,0
4/3/2012 16:00:00,8264.25,8264.56,8216.54,8216.54,0
4/4/2012 16:00:00,8135.23,8138.49,8106.79,8106.79,0
4/5/2012 16:00:00,8072.94,8114.3,8058.15,8081.35,0
4/9/2012 16:00:00,7998.82,8019.58,7992.32,7992.32,0
4/10/2012 16:00:00,7970,7988.27,7841.92,7841.92,0
4/11/2012 16:00:00,7917.22,7946.53,7912.85,7912.85,0
4/12/2012 16:00:00,7927.64,8043.76,7925.45,8039.96,0
4/13/2012 16:00:00,8013,8013,7931.1,7931.1,0
4/16/2012 16:00:00,7970.28,7994.33,7949.57,7949.57,0
4/17/2012 16:00:00,8000.79,8080.58,7992.39,8064.08,0
4/18/2012 16:00:00,8029.13,8058.08,8013.93,8030.37,0
4/19/2012 16:00:00,8035.48,8063.1,7995.92,7995.92,0
4/20/2012 16:00:00,8030.24,8063.92,8025.53,8025.53,0
4/23/2012 16:00:00,7936.42,7945.42,7877.72,7940.74,0
4/24/2012 16:00:00,7952.04,8006.71,7949.71,7988.02,0
4/25/2012 16:00:00,8037.17,8072.5,8028.98,8070.78,0
4/26/2012 16:00:00,8051.14,8132.07,8041.66,8123.07,0
4/27/2012 16:00:00,8143.54,8164.15,8107.73,8151.91,0
4/30/2012 16:00:00,8132.95,8133.96,8119.07,8119.07,0
5/1/2012 16:00:00,8115.06,8211.65,8104.84,8164.04,0
5/2/2012 16:00:00,8164.02,8164.02,8124.33,8124.33,0
5/3/2012 16:00:00,8123.02,8126.29,8049.89,8049.89,0
5/4/2012 16:00:00,8030.02,8030.02,7933.3,7933.3,0
5/7/2012 16:00:00,7907.59,7964.16,7905.19,7948.77,0
5/8/2012 16:00:00,7901.14,7901.14,7887.27,7887.27,0
5/9/2012 16:00:00,7802.52,7871.55,7749.41,7820.26,0
5/10/2012 16:00:00,7871.81,7902.23,7852.75,7852.75,0
5/11/2012 16:00:00,7799.61,7886.56,7787.62,7815.89,0
5/14/2012 16:00:00,7739.43,7754.26,7705.45,7705.45,0
5/15/2012 16:00:00,7696.01,7714.84,7635.81,7635.81,0
5/16/2012 16:00:00,7656.77,7701.68,7592.82,7592.82,0
5/17/2012 16:00:00,7588.22,7595.69,7480.43,7480.43,0
5/18/2012 16:00:00,7503.76,7521.12,7427.75,7427.75,0
5/21/2012 16:00:00,7443.87,7543.61,7438.73,7542.98,0
5/22/2012 16:00:00,7555.3,7616.52,7542.58,7542.58,0
5/23/2012 16:00:00,7492.91,7547.06,7404.89,7540.9,0
5/24/2012 16:00:00,7558.79,7573.43,7552.36,7552.36,0
5/25/2012 16:00:00,7543.34,7567.36,7534.33,7534.33,0
5/29/2012 16:00:00,7583.4,7634.64,7565.9,7615.04,0
5/30/2012 16:00:00,7543.37,7543.37,7471.4,7471.4,0
5/31/2012 16:00:00,7477.69,7512.52,7463.96,7463.96,0
6/1/2012 16:00:00,7368.41,7368.42,7292.23,7292.23,0
6/4/2012 16:00:00,7302.79,7320.63,7285.53,7285.53,0
6/5/2012 16:00:00,7270.4,7347.68,7264.75,7338.63,0
6/6/2012 16:00:00,7389.92,7517.46,7389.92,7517.46,0
6/7/2012 16:00:00,7584.07,7614.93,7519.83,7519.83,0
6/8/2012 16:00:00,7480.01,7554.56,7451.43,7553.77,0
6/11/2012 16:00:00,7609.34,7623.91,7459.27,7459.27,0
6/12/2012 16:00:00,7459.28,7558.74,7456.92,7557.82,0
6/13/2012 16:00:00,7533.6,7577.71,7506.42,7506.42,0
6/14/2012 16:00:00,7515.94,7608.29,7499.79,7582.83,0
6/15/2012 16:00:00,7613.04,7666.01,7604.21,7664.27,0
6/18/2012 16:00:00,7630.8,7680.54,7606.75,7662.29,0
6/19/2012 16:00:00,7704.12,7797.48,7703.56,7766.26,0
6/20/2012 16:00:00,7770.27,7800.62,7757.92,7757.92,0
6/21/2012 16:00:00,7754.32,7765.7,7566.11,7566.11,0
6/22/2012 16:00:00,7609.86,7632.89,7578.68,7616.59,0
6/25/2012 16:00:00,7540.21,7540.21,7491.87,7491.87,0
6/26/2012 16:00:00,7502.5,7548.47,7464.24,7527.09,0
6/27/2012 16:00:00,7546.8,7610.42,7538.99,7598.05,0
6/28/2012 16:00:00,7544.17,7598.98,7500.02,7597.52,0
6/29/2012 16:00:00,7730.02,7801.84,7730.02,7801.84,0
7/2/2012 16:00:00,7810.83,7832.23,7768.35,7832.23,0
7/3/2012 16:00:00,7838.66,7905.78,7834.78,7901.67,0
7/5/2012 16:00:00,7855.09,7869.25,7837.78,7837.78,0
7/6/2012 16:00:00,7768.57,7768.57,7756.62,7756.62,0
7/9/2012 16:00:00,7742.02,7747.1,7736.34,7736.34,0
7/10/2012 16:00:00,7753.74,7786.47,7667.57,7667.57,0
7/11/2012 16:00:00,7667.66,7704.83,7643.91,7685.37,0
7/12/2012 16:00:00,7633.64,7665.17,7578.59,7638.65,0
7/13/2012 16:00:00,7654.02,7764.74,7654.02,7758.68,0
7/16/2012 16:00:00,7741.56,7759.48,7705.67,7743.02,0
7/17/2012 16:00:00,7763.15,7799.66,7690.51,7794.77,0
7/18/2012 16:00:00,7768.5,7846.25,7760.06,7831.09,0
7/19/2012 16:00:00,7843.53,7871.13,7821.83,7849.75,0
7/20/2012 16:00:00,7795.36,7795.36,7759.59,7759.59,0
7/23/2012 16:00:00,7670.43,7684.46,7596.66,7670.54,0
7/24/2012 16:00:00,7667.1,7668.76,7590.62,7590.62,0
7/25/2012 16:00:00,7618.08,7639.34,7607.56,7607.56,0
7/26/2012 16:00:00,7691.75,7770.22,7691.75,7754.51,0
7/27/2012 16:00:00,7792.96,7932.97,7792.96,7912.17,0
7/30/2012 16:00:00,7898.04,7939.15,7885.9,7911.05,0
7/31/2012 16:00:00,7894.7,7917.41,7863.94,7863.94,0
8/1/2012 16:00:00,7891.34,7898.14,7840.77,7840.77,0
8/2/2012 16:00:00,7791.49,7823.92,7765.6,7765.6,0
8/3/2012 16:00:00,7848.32,7960.05,7848.32,7939.54,0
8/6/2012 16:00:00,7958.43,7997.44,7958.43,7964.1,0
8/7/2012 16:00:00,7997.72,8049.63,7997.72,8017.71,0
8/8/2012 16:00:00,7989.68,8033.38,7984.88,8018.24,0
8/9/2012 16:00:00,8008,8046.39,8002.96,8025.01,0
8/10/2012 16:00:00,7994.24,8045.64,7973.57,8044.76,0
8/13/2012 16:00:00,8035.3,8039.44,8018.64,8018.64,0
8/14/2012 16:00:00,8042.49,8054.79,8019.53,8019.53,0
8/15/2012 16:00:00,8009.14,8039.54,8003.15,8029.01,0
8/16/2012 16:00:00,8031.38,8099.13,8019.02,8090,0
8/17/2012 16:00:00,8099.02,8104.47,8079.35,8102.08,0
8/20/2012 16:00:00,8088.55,8096.7,8058.89,8094.33,0
8/21/2012 16:00:00,8117,8160.42,8082.68,8082.68,0
8/22/2012 16:00:00,8061.2,8086.62,8030.37,8074.23,0
8/23/2012 16:00:00,8063.8,8063.8,8011.44,8011.44,0
8/24/2012 16:00:00,7993.43,8061.87,7979.34,8047.87,0
8/27/2012 16:00:00,8056.41,8070.86,8036.25,8036.25,0
8/28/2012 16:00:00,8026.17,8058.81,8014.62,8033.85,0
8/29/2012 16:00:00,8034.98,8048.21,8031.65,8031.65,0
8/30/2012 16:00:00,8003.52,8003.52,7966.24,7966.24,0
8/31/2012 16:00:00,8012.99,8047.96,7970.75,8014.93,0
9/4/2012 16:00:00,8012.87,8024.05,8002.31,8002.31,0
9/5/2012 16:00:00,8001.06,8016.47,7992.01,7992.01,0
9/6/2012 16:00:00,8038.03,8160.56,8038.03,8160.56,0
9/7/2012 16:00:00,8191.81,8234.52,8191.81,8234.51,0
9/10/2012 16:00:00,8221.7,8242.74,8192.4,8192.4,0
9/11/2012 16:00:00,8209.26,8264.29,8209.26,8246.15,0
9/12/2012 16:00:00,8272.09,8286.34,8267.32,8267.32,0
9/13/2012 16:00:00,8262.9,8427.53,8248.55,8407.03,0
9/14/2012 16:00:00,8442.15,8515.6,8437.92,8458.88,0
9/17/2012 16:00:00,8442.49,8455.57,8408.97,8408.97,0
9/18/2012 16:00:00,8388.55,8404.83,8387.44,8387.44,0
9/19/2012 16:00:00,8397.79,8424.14,8379.17,8400.49,0
9/20/2012 16:00:00,8345.33,8379.28,8313.06,8372.91,0
9/21/2012 16:00:00,8411.58,8421.19,8377.51,8377.51,0
9/24/2012 16:00:00,8341.88,8378.94,8331.49,8356.56,0
9/25/2012 16:00:00,8376.71,8396.32,8274.78,8274.78,0
9/26/2012 16:00:00,8252.92,8254.46,8221.32,8221.32,0
9/27/2012 16:00:00,8249.97,8317.31,8241.44,8303.74,0
9/28/2012 16:00:00,8303.69,8303.69,8251,8251,0
10/1/2012 16:00:00,8276.09,8352.4,8266.68,8284.37,0
10/2/2012 16:00:00,8284.27,8332.21,8265.24,8295.11,0
10/3/2012 16:00:00,8300.34,8320.61,8297.5,8297.5,0
10/4/2012 16:00:00,8328.02,8380.03,8328.02,8376.34,0
10/5/2012 16:00:00,8410.7,8442.83,8384.07,8384.07,0
10/8/2012 16:00:00,8347.98,8368.72,8337.39,8359.12,0
10/9/2012 16:00:00,8347.7,8361.86,8279.11,8279.11,0
10/10/2012 16:00:00,8271.79,8282.79,8229.17,8229.17,0
10/11/2012 16:00:00,8281.83,8309.67,8256.59,8256.59,0
10/12/2012 16:00:00,8256.39,8287.29,8227.08,8227.08,0
10/15/2012 16:00:00,8244.61,8298.25,8221.2,8293.5,0
10/16/2012 16:00:00,8293.5,8389.55,8293.5,8386.47,0
10/17/2012 16:00:00,8400.96,8452.98,8393.88,8446.52,0
10/18/2012 16:00:00,8427.79,8470.69,8417.92,8442.82,0
10/19/2012 16:00:00,8423.95,8423.95,8324.15,8324.15,0
10/22/2012 16:00:00,8320.78,8345.38,8266.58,8329.19,0
10/23/2012 16:00:00,8252.88,8252.88,8195.31,8195.31,0
10/24/2012 16:00:00,8219.88,8237.41,8179.26,8179.26,0
10/25/2012 16:00:00,8231.49,8258.71,8211.91,8211.91,0
10/26/2012 16:00:00,8202.81,8225.04,8190.2,8190.2,0
10/31/2012 16:00:00,8190.2,8252.77,8185.48,8221.39,0
11/1/2012 16:00:00,8231.67,8311.68,8231.67,8311.36,0
11/2/2012 16:00:00,8335.41,8339.78,8234.91,8234.91,0
11/5/2012 16:00:00,8217.59,8250.6,8197.21,8240.26,0
11/6/2012 16:00:00,8240.25,8329.22,8240.25,8312.35,0
11/7/2012 16:00:00,8242.11,8242.11,8138.81,8138.81,0
11/8/2012 16:00:00,8137.22,8167.92,8050.83,8050.83,0
11/9/2012 16:00:00,8020.97,8111.11,8014.09,8053.57,0
11/12/2012 16:00:00,8066.54,8067.9,8054.07,8054.07,0
11/13/2012 16:00:00,8017.21,8096.66,8004.44,8023.23,0
11/14/2012 16:00:00,8026.01,8049.46,7903.42,7903.42,0
11/15/2012 16:00:00,7905.28,7942.45,7896.88,7896.88,0
11/16/2012 16:00:00,7901.6,7938.91,7841.76,7931.55,0
11/19/2012 16:00:00,8002.25,8080.3,8002.25,8080.29,0
11/20/2012 16:00:00,8071.36,8094.7,8033.3,8086.42,0
11/21/2012 16:00:00,8095.14,8112.92,8080.65,8112.18,0
11/23/2012 16:00:00,8150.38,8225.52,8150.38,8225.51,0
11/26/2012 16:00:00,8193.01,8197.67,8154.72,8197.57,0
11/27/2012 16:00:00,8187.46,8210.47,8150.79,8150.79,0
11/28/2012 16:00:00,8113.71,8208.44,8074.25,8207.36,0
11/29/2012 16:00:00,8236.89,8269.23,8214.67,8256.07,0
11/30/2012 16:00:00,8254.25,8273.42,8235.23,8260.43,0
12/3/2012 16:00:00,8260.43,8298.24,8223.54,8223.54,0
12/4/2012 16:00:00,8224.66,8256.96,8223.87,8223.87,0
12/5/2012 16:00:00,8234.6,8292.32,8205.33,8264.8,0
12/6/2012 16:00:00,8265.06,8281.03,8246.93,8280.93,0
12/7/2012 16:00:00,8294.6,8314.35,8271.26,8314.29,0
12/10/2012 16:00:00,8311.05,8330.51,8306.33,8322.68,0
12/11/2012 16:00:00,8342.72,8392.07,8342.72,8366.47,0
12/12/2012 16:00:00,8388.26,8433.56,8380.88,8380.88,0
12/13/2012 16:00:00,8377.87,8393.96,8338.32,8338.32,0
12/14/2012 16:00:00,8331,8355.28,8327.04,8333.73,0
12/17/2012 16:00:00,8346.62,8408.24,8346.62,8407.01,0
12/18/2012 16:00:00,8421.08,8502.46,8416.07,8499.35,0
12/19/2012 16:00:00,8499.35,8519.14,8463.82,8463.82,0
12/20/2012 16:00:00,8463.82,8516.45,8457.31,8516.43,0
12/21/2012 16:00:00,8442.35,8457.6,8402.71,8443.16,0
12/24/2012 16:00:00,8427.62,8427.99,8420.55,8420.55,0
12/26/2012 16:00:00,8431.22,8443.32,8395.49,8395.49,0
12/27/2012 16:00:00,8407.08,8426.95,8399.83,8399.83,0
12/28/2012 16:00:00,8359.31,8380.7,8316.17,8316.17,0
12/31/2012 16:00:00,8302.08,8447.3,8298.36,8443.51,0
1/2/2013 16:00:00,8571.53,8632.01,8571.08,8632.01,0
1/3/2013 16:00:00,8615.66,8647.65,8607.79,8607.79,0
1/4/2013 16:00:00,8611.51,8674.48,8606.55,8667.68,0
1/7/2013 16:00:00,8637.1,8641.95,8636.91,8636.91,0
1/8/2013 16:00:00,8619.14,8620.15,8604.38,8604.38,0
1/9/2013 16:00:00,8623.97,8653.11,8618.68,8636.1,0
1/10/2013 16:00:00,8676.63,8717.05,8656.16,8713.76,0
1/11/2013 16:00:00,8714.7,8716.12,8712.4,8712.4,0
1/14/2013 16:00:00,8715.19,8721.89,8688.56,8717.45,0
1/15/2013 16:00:00,8689.25,8736.99,8671.06,8733.1,0
1/16/2013 16:00:00,8701.16,8716.35,8685.71,8710.56,0
1/17/2013 16:00:00,8735.31,8787.49,8732.79,8766.55,0
1/18/2013 16:00:00,8767.79,8792.63,8738.69,8792.63,0
1/22/2013 16:00:00,8784.81,8832.85,8765.75,8832.75,0
1/23/2013 16:00:00,8824.24,8834.94,8801.9,8828.66,0
1/24/2013 16:00:00,8834.21,8890.73,8833.4,8856.59,0
1/25/2013 16:00:00,8882.45,8904.65,8860.76,8904.52,0
1/28/2013 16:00:00,8911.66,8911.66,8880.02,8880.02,0
1/29/2013 16:00:00,8883.53,8941.14,8882.9,8935.64,0
1/30/2013 16:00:00,8930.77,8944.29,8904.32,8904.32,0
1/31/2013 16:00:00,8896.85,8910.66,8883.79,8883.79,0
2/1/2013 16:00:00,8931.46,8970.32,8919.97,8965.12,0
2/4/2013 16:00:00,8965.12,8965.12,8852.82,8852.82,0
2/5/2013 16:00:00,8883.89,8938.57,8883.89,8920.13,0
2/6/2013 16:00:00,8890.9,8934.26,8876.83,8934.24,0
2/7/2013 16:00:00,8928.5,8931.61,8893.75,8893.75,0
2/8/2013 16:00:00,8905.62,8937.03,8905.62,8935.24,0
2/11/2013 16:00:00,8922.62,8925.96,8919.02,8919.02,0
2/12/2013 16:00:00,8919.02,8970.9,8918.73,8957.61,0
2/13/2013 16:00:00,8962.07,8980.53,8955.61,8955.61,0
2/14/2013 16:00:00,8927.53,8962.01,8912.35,8953.07,0
2/15/2013 16:00:00,8949.85,8959.77,8933.22,8933.22,0
2/19/2013 16:00:00,8947.3,9004.41,8947.3,9004.38,0
2/20/2013 16:00:00,8992.01,8992.87,8883.62,8883.62,0
2/21/2013 16:00:00,8852.67,8852.67,8810.29,8810.29,0
2/22/2013 16:00:00,8833.65,8894.66,8833.65,8894.63,0
2/25/2013 16:00:00,8925.76,8947.75,8719.41,8719.41,0
2/26/2013 16:00:00,8751.17,8779.15,8700.74,8766.17,0
2/27/2013 16:00:00,8757.19,8890,8751.44,8875.33,0
2/28/2013 16:00:00,8868.65,8920.05,8861.32,8868.72,0
3/1/2013 16:00:00,8827.83,8881.09,8779.84,8874.19,0
3/4/2013 16:00:00,8857.28,8901.17,8832.42,8901.05,0
3/5/2013 16:00:00,8939.99,9000.57,8939.99,8978.09,0
3/6/2013 16:00:00,9002.05,9014.52,8996.97,8996.97,0
3/7/2013 16:00:00,9003.38,9021.43,9001.19,9013.44,0
3/8/2013 16:00:00,9037,9060.59,9009.39,9054.45,0
3/11/2013 16:00:00,9047,9084.17,9033.56,9082.24,0
3/12/2013 16:00:00,9080.45,9093.63,9059.96,9059.96,0
3/13/2013 16:00:00,9053.81,9066.98,9024.27,9057.02,0
3/14/2013 16:00:00,9077.01,9128.89,9076.42,9127.97,0
3/15/2013 16:00:00,9112.07,9128.77,9091.05,9116.68,0
3/18/2013 16:00:00,9041.86,9086.6,9017.79,9045.44,0
3/19/2013 16:00:00,9059.68,9073.6,9017.67,9017.67,0
3/20/2013 16:00:00,9050.12,9094.27,9050.12,9081.09,0
3/21/2013 16:00:00,9044.84,9066.51,9009.66,9009.66,0
3/22/2013 16:00:00,9032.8,9075.86,9032.8,9065.8,0
3/25/2013 16:00:00,9082.35,9105.34,9022.96,9022.96,0
3/26/2013 16:00:00,9044.4,9083.71,9038.03,9083.71,0
3/27/2013 16:00:00,9030.17,9077.46,9002.19,9070.45,0
3/28/2013 16:00:00,9070.53,9112.49,9061.95,9107.04,0
4/1/2013 16:00:00,9107.05,9107.76,9038.62,9107.76,0
4/2/2013 16:00:00,9085.47,9122.26,9071.49,9092.9,0
4/3/2013 16:00:00,9094.58,9100.42,8983.4,8983.4,0
4/4/2013 16:00:00,8987.74,9038.76,8981.69,9027.83,0
4/5/2013 16:00:00,8951.2,9006.41,8906.35,9000.25,0
4/8/2013 16:00:00,8995.9,9051.59,8975.45,9051.59,0
4/9/2013 16:00:00,9061.17,9117.63,9037.37,9088.38,0
4/10/2013 16:00:00,9111.62,9194.62,9111.62,9189.09,0
4/11/2013 16:00:00,9197.11,9256.13,9190.9,9234.02,0
4/12/2013 16:00:00,9193.93,9203.63,9188.26,9188.26,0
4/15/2013 16:00:00,9131.63,9131.63,8953.94,8953.94,0
4/16/2013 16:00:00,9024.86,9089.78,9007.87,9086.43,0
4/17/2013 16:00:00,9032.53,9032.53,8948.36,8948.36,0
4/18/2013 16:00:00,8966.63,8969.09,8921.18,8921.18,0
4/19/2013 16:00:00,8943.91,8995.79,8927.17,8994.12,0
4/22/2013 16:00:00,9005.72,9037.9,8939.13,9019.92,0
4/23/2013 16:00:00,9048.61,9114.98,9041.51,9113.8,0
4/24/2013 16:00:00,9113.79,9163.69,9113.79,9146.46,0
4/25/2013 16:00:00,9174.78,9233.93,9167.95,9188.86,0
4/26/2013 16:00:00,9179.44,9191.09,9169.89,9169.89,0
4/29/2013 16:00:00,9200.56,9258.89,9195.59,9245.22,0
4/30/2013 16:00:00,9240.26,9276.88,9205.62,9276.88,0
5/1/2013 16:00:00,9248.45,9248.45,9175.79,9175.79,0
5/2/2013 16:00:00,9175.78,9251.1,9175.78,9246.73,0
5/3/2013 16:00:00,9246.78,9369.23,9246.78,9340.47,0
5/6/2013 16:00:00,9337.67,9360.21,9330.19,9348.9,0
5/7/2013 16:00:00,9369.33,9410.38,9353.24,9409.01,0
5/8/2013 16:00:00,9410.85,9463.38,9406.99,9463.32,0
5/9/2013 16:00:00,9451.24,9459.34,9409.23,9409.23,0
5/10/2013 16:00:00,9406.68,9442.76,9387.08,9442.76,0
5/13/2013 16:00:00,9429.31,9447.49,9397.96,9437.18,0
5/14/2013 16:00:00,9437.21,9518.56,9433.2,9515.86,0
5/15/2013 16:00:00,9495.73,9568.83,9491.12,9551.42,0
5/16/2013 16:00:00,9551.41,9553.39,9489.31,9489.31,0
5/17/2013 16:00:00,9502.54,9578.35,9502.54,9576.42,0
5/20/2013 16:00:00,9565.34,9614.47,9560.03,9587.54,0
5/21/2013 16:00:00,9582.4,9629.16,9556.28,9598.27,0
5/22/2013 16:00:00,9605.5,9695.46,9508.05,9508.05,0
5/23/2013 16:00:00,9420.5,9483.19,9372.62,9466.31,0
5/24/2013 16:00:00,9423.49,9442.33,9376.04,9442.23,0
5/28/2013 16:00:00,9516.41,9571.27,9494.17,9494.17,0
5/29/2013 16:00:00,9450.9,9450.9,9422.49,9422.49,0
5/30/2013 16:00:00,9430.75,9494.49,9424.54,9460.06,0
5/31/2013 16:00:00,9433.33,9446.36,9302.27,9302.27,0
6/3/2013 16:00:00,9317.39,9357.19,9276.63,9357.08,0
6/4/2013 16:00:00,9353.92,9393.91,9320.09,9320.09,0
6/5/2013 16:00:00,9289.48,9289.48,9178.42,9178.42,0
6/6/2013 16:00:00,9172.19,9260.5,9137.91,9260.5,0
6/7/2013 16:00:00,9290.98,9360.26,9265.5,9355.41,0
6/10/2013 16:00:00,9373.12,9383.91,9358,9358,0
6/11/2013 16:00:00,9277.15,9324.34,9255.48,9255.48,0
6/12/2013 16:00:00,9306.47,9328.14,9189.44,9189.44,0
6/13/2013 16:00:00,9187.07,9345.49,9173.75,9331.37,0
6/14/2013 16:00:00,9312.69,9347.23,9263.69,9263.69,0
6/17/2013 16:00:00,9263.69,9375.56,9263.69,9337.89,0
6/18/2013 16:00:00,9339.73,9412.05,9339.73,9399.64,0
6/19/2013 16:00:00,9396.22,9397.37,9255.71,9255.71,0
6/20/2013 16:00:00,9157.76,9157.76,8995.97,8995.97,0
6/21/2013 16:00:00,9042.6,9061.08,9018.55,9018.55,0
6/24/2013 16:00:00,8937.99,8966.11,8892.03,8892.03,0
6/25/2013 16:00:00,8949.82,9016.25,8915.46,8989.26,0
6/26/2013 16:00:00,9037.76,9086.26,9022.42,9067.27,0
6/27/2013 16:00:00,9114.94,9170.92,9114.94,9143.56,0
6/28/2013 16:00:00,9121.16,9160.57,9112.7,9112.7,0
7/1/2013 16:00:00,9154.26,9224.03,9154.26,9167.89,0
7/2/2013 16:00:00,9152.51,9204.98,9144.73,9144.73,0
7/3/2013 16:00:00,9104.64,9150.09,9074.59,9135.09,0
7/5/2013 16:00:00,9178.94,9214.21,9122.97,9214.18,0
7/8/2013 16:00:00,9249.69,9290.07,9248.67,9266.3,0
7/9/2013 16:00:00,9316.18,9349.95,9287.78,9341.41,0
7/10/2013 16:00:00,9340.73,9372.64,9340.69,9340.69,0
7/11/2013 16:00:00,9446.94,9500.26,9443.05,9493.26,0
7/12/2013 16:00:00,9488.8,9498.51,9465.58,9498.51,0
7/15/2013 16:00:00,9506.46,9531.66,9496.92,9520.96,0
7/16/2013 16:00:00,9521.2,9525.04,9489.01,9489.01,0
7/17/2013 16:00:00,9516.58,9545.25,9506.09,9523.8,0
7/18/2013 16:00:00,9537.77,9601.08,9537.77,9587.2,0
7/19/2013 16:00:00,9587.49,9618.51,9565.92,9618.51,0
7/22/2013 16:00:00,9626.01,9658.08,9621.97,9650.59,0
7/23/2013 16:00:00,9672.3,9676.94,9659.62,9659.62,0
7/24/2013 16:00:00,9681.47,9682.11,9605.06,9605.06,0
7/25/2013 16:00:00,9577.71,9636.36,9566.3,9635.06,0
7/26/2013 16:00:00,9600.19,9621.06,9540.96,9620.13,0
7/29/2013 16:00:00,9620.13,9666.25,9571.79,9571.79,0
7/30/2013 16:00:00,9585.83,9605.19,9556.17,9556.17,0
7/31/2013 16:00:00,9571.18,9631.05,9558.83,9558.83,0
8/1/2013 16:00:00,9617.29,9679.92,9617.29,9673.4,0
8/2/2013 16:00:00,9660.71,9690.1,9645.05,9690.07,0
8/5/2013 16:00:00,9669.8,9679.92,9646.12,9671.6,0
8/6/2013 16:00:00,9661.69,9661.78,9614.32,9614.32,0
8/7/2013 16:00:00,9581.67,9584.84,9568.26,9568.26,0
8/8/2013 16:00:00,9613.36,9645.75,9575.79,9634.7,0
8/9/2013 16:00:00,9626.09,9649.51,9622.11,9622.11,0
8/12/2013 16:00:00,9585.22,9618.22,9577.5,9609.03,0
8/13/2013 16:00:00,9616.44,9644.52,9577.39,9630.57,0
8/14/2013 16:00:00,9628.04,9636.42,9593.5,9593.5,0
8/15/2013 16:00:00,9524.76,9524.76,9489.29,9489.29,0
8/16/2013 16:00:00,9489.28,9501.36,9465.59,9465.59,0
8/19/2013 16:00:00,9455,9459.21,9385.89,9385.89,0
8/20/2013 16:00:00,9385.89,9451.99,9374.91,9421.56,0
8/21/2013 16:00:00,9390.21,9419.32,9339.38,9339.38,0
8/22/2013 16:00:00,9366.81,9438.98,9366.81,9425.78,0
8/23/2013 16:00:00,9445,9480.81,9417.1,9474.82,0
8/26/2013 16:00:00,9477.2,9494.53,9432.51,9432.51,0
8/27/2013 16:00:00,9366.8,9372.92,9288.11,9288.11,0
8/28/2013 16:00:00,9279.64,9343.17,9263.31,9309.07,0
8/29/2013 16:00:00,9302.55,9354.71,9286.24,9315.82,0
8/30/2013 16:00:00,9315.59,9315.59,9270.66,9270.66,0
9/3/2013 16:00:00,9357.81,9400.75,9333.49,9333.49,0
9/4/2013 16:00:00,9322.87,9409.37,9309.95,9400.24,0
9/5/2013 16:00:00,9400.15,9435.94,9397.78,9420.35,0
9/6/2013 16:00:00,9454.79,9488.51,9439.69,9439.69,0
9/9/2013 16:00:00,9459.36,9540.33,9459.36,9539.93,0
9/10/2013 16:00:00,9578.4,9621.08,9578.4,9620.71,0
9/11/2013 16:00:00,9614.1,9655.43,9592.41,9655.38,0
9/12/2013 16:00:00,9643.37,9651.68,9607.32,9607.32,0
9/13/2013 16:00:00,9616.63,9638.15,9604.18,9635.08,0
9/16/2013 16:00:00,9717.69,9741.64,9704.47,9704.47,0
9/17/2013 16:00:00,9707.17,9739,9707.17,9738.93,0
9/18/2013 16:00:00,9735.47,9906.32,9713.38,9887.88,0
9/19/2013 16:00:00,9887.88,9905.55,9854.76,9854.76,0
9/20/2013 16:00:00,9856.69,9858.61,9769.73,9769.73,0
9/23/2013 16:00:00,9756.68,9757.19,9733.03,9733.03,0
9/24/2013 16:00:00,9727.01,9769.29,9715.21,9715.21,0
9/25/2013 16:00:00,9720.55,9746.14,9698.96,9698.96,0
9/26/2013 16:00:00,9711.48,9755.63,9696.26,9726.26,0
9/27/2013 16:00:00,9693.8,9693.8,9684.19,9684.19,0
9/30/2013 16:00:00,9684.18,9684.18,9621.25,9621.25,0
10/1/2013 16:00:00,9624.18,9701.55,9624.18,9693.28,0
10/2/2013 16:00:00,9656.64,9689.3,9614.53,9689.3,0
10/3/2013 16:00:00,9675.03,9675.42,9619.2,9619.2,0
10/4/2013 16:00:00,9621.02,9683.39,9610.92,9675.71,0
10/7/2013 16:00:00,9620.18,9643.15,9597.54,9597.54,0
10/8/2013 16:00:00,9595.33,9600.48,9483.17,9483.17,0
10/9/2013 16:00:00,9490.9,9528.15,9441.66,9497.02,0
10/10/2013 16:00:00,9568.99,9694.83,9568.99,9693.97,0
